index,filename,source,lens,chi,x,y,einsteinR,sigma,sigma2,theta,nterms
"0435",image-0435.png,s,p,32,-9,123,14,53,0,0,16
"0436",image-0436.png,s,p,51,-65,103,8,39,0,0,16
"0437",image-0437.png,s,p,49,-14,-125,17,4,0,0,16
"0438",image-0438.png,s,p,61,-70,33,40,42,0,0,16
"0439",image-0439.png,s,p,41,-53,50,7,52,0,0,16
"0440",image-0440.png,s,p,41,112,49,43,15,0,0,16
"0441",image-0441.png,s,p,35,33,-9,9,10,0,0,16
"0442",image-0442.png,s,p,67,-86,-34,50,61,0,0,16
"0443",image-0443.png,s,p,49,-125,-34,13,51,0,0,16
"0444",image-0444.png,s,p,69,106,24,15,63,0,0,16
"0445",image-0445.png,s,p,40,-98,-66,19,43,0,0,16
"0446",image-0446.png,s,p,35,35,23,46,67,0,0,16
"0447",image-0447.png,s,p,68,-55,-34,8,30,0,0,16
"0448",image-0448.png,s,p,44,-15,-116,45,36,0,0,16
"0449",image-0449.png,s,p,45,26,-112,18,17,0,0,16
"0450",image-0450.png,s,p,31,-97,-19,45,68,0,0,16
"0451",image-0451.png,s,p,37,89,80,35,52,0,0,16
"0452",image-0452.png,s,p,41,-31,113,9,42,0,0,16
"0453",image-0453.png,s,p,68,-110,-91,1,48,0,0,16
"0454",image-0454.png,s,p,43,58,-67,50,17,0,0,16
"0455",image-0455.png,s,p,51,-92,12,34,21,0,0,16
"0456",image-0456.png,s,p,58,-64,98,5,8,0,0,16
"0457",image-0457.png,s,p,46,-81,-114,41,1,0,0,16
"0458",image-0458.png,s,p,49,-81,75,4,5,0,0,16
"0459",image-0459.png,s,p,58,-82,-69,47,56,0,0,16
"0460",image-0460.png,s,p,38,-31,-123,34,17,0,0,16
"0461",image-0461.png,s,p,33,114,-9,20,25,0,0,16
"0462",image-0462.png,s,p,48,110,57,15,18,0,0,16
"0463",image-0463.png,s,p,36,-91,-58,7,49,0,0,16
"0464",image-0464.png,s,p,63,41,85,45,16,0,0,16
"0465",image-0465.png,s,p,58,86,29,23,3,0,0,16
"0466",image-0466.png,s,p,56,1,-31,32,70,0,0,16
"0467",image-0467.png,s,p,44,-81,125,7,68,0,0,16
"0468",image-0468.png,s,p,58,-63,-65,22,28,0,0,16
"0469",image-0469.png,s,p,54,94,-73,10,14,0,0,16
"0470",image-0470.png,s,p,59,86,95,39,55,0,0,16
"0471",image-0471.png,s,p,65,10,-84,32,10,0,0,16
"0472",image-0472.png,s,p,67,-20,-86,36,52,0,0,16
"0473",image-0473.png,s,p,49,5,-123,20,35,0,0,16
"0474",image-0474.png,s,p,54,-16,-90,5,10,0,0,16
"0475",image-0475.png,s,p,32,-125,33,29,70,0,0,16
"0476",image-0476.png,s,p,43,8,60,41,56,0,0,16
"0477",image-0477.png,s,p,64,-92,20,24,58,0,0,16
"0478",image-0478.png,s,p,34,19,-50,27,1,0,0,16
"0479",image-0479.png,s,p,57,86,100,25,7,0,0,16
"0480",image-0480.png,s,p,46,35,90,25,53,0,0,16
"0481",image-0481.png,s,p,55,87,-56,9,68,0,0,16
"0482",image-0482.png,s,p,45,-79,-77,6,48,0,0,16
"0483",image-0483.png,s,p,70,-20,-95,37,11,0,0,16
"0484",image-0484.png,s,p,35,-99,-19,44,24,0,0,16
"0485",image-0485.png,s,p,55,-87,68,4,40,0,0,16
"0486",image-0486.png,s,p,57,46,-121,31,32,0,0,16
"0487",image-0487.png,s,p,36,-55,-122,12,15,0,0,16
"0488",image-0488.png,s,p,67,95,-46,45,52,0,0,16
"0489",image-0489.png,s,p,47,-18,-73,15,58,0,0,16
"0490",image-0490.png,s,p,37,-109,16,23,7,0,0,16
"0491",image-0491.png,s,p,54,55,0,36,39,0,0,16
"0492",image-0492.png,s,p,63,-56,-50,18,26,0,0,16
"0493",image-0493.png,s,p,40,-125,-59,34,51,0,0,16
"0494",image-0494.png,s,p,66,43,-91,2,52,0,0,16
"0495",image-0495.png,s,p,40,39,-103,6,54,0,0,16
"0496",image-0496.png,s,p,56,-53,-18,29,34,0,0,16
"0497",image-0497.png,s,p,59,-73,-98,27,24,0,0,16
"0498",image-0498.png,s,p,66,-8,34,10,54,0,0,16
"0499",image-0499.png,s,p,45,-88,-7,12,38,0,0,16
"0500",image-0500.png,s,p,52,-47,81,22,2,0,0,16
"0501",image-0501.png,s,p,37,108,-115,23,36,0,0,16
"0502",image-0502.png,s,p,62,18,-91,33,49,0,0,16
"0503",image-0503.png,s,p,66,1,49,50,27,0,0,16
"0504",image-0504.png,s,p,55,-106,-100,28,47,0,0,16
"0505",image-0505.png,s,p,34,8,105,43,42,0,0,16
"0506",image-0506.png,s,p,59,1,-25,13,68,0,0,16
"0507",image-0507.png,s,p,49,28,-9,46,6,0,0,16
"0508",image-0508.png,s,p,68,19,25,35,22,0,0,16
"0509",image-0509.png,s,p,58,-102,16,12,23,0,0,16
"0510",image-0510.png,s,p,59,-41,-104,16,30,0,0,16
"0511",image-0511.png,s,p,67,48,-84,4,41,0,0,16
"0512",image-0512.png,s,p,56,-67,-93,46,44,0,0,16
"0513",image-0513.png,s,p,46,-66,42,21,23,0,0,16
"0514",image-0514.png,s,p,68,66,69,29,49,0,0,16
"0515",image-0515.png,s,p,44,-31,-30,20,23,0,0,16
"0516",image-0516.png,s,p,41,-14,2,22,64,0,0,16
"0517",image-0517.png,s,p,64,-35,-51,26,12,0,0,16
"0518",image-0518.png,s,p,31,62,-55,1,49,0,0,16
"0519",image-0519.png,s,p,35,70,71,45,9,0,0,16
"0520",image-0520.png,s,p,62,-19,-10,32,10,0,0,16
"0521",image-0521.png,s,p,58,24,24,35,1,0,0,16
"0522",image-0522.png,s,p,57,-51,-111,9,13,0,0,16
"0523",image-0523.png,s,p,35,122,-27,8,54,0,0,16
"0524",image-0524.png,s,p,49,-71,123,4,58,0,0,16
"0525",image-0525.png,s,p,54,-74,13,26,54,0,0,16
"0526",image-0526.png,s,p,59,72,-1,22,68,0,0,16
"0527",image-0527.png,s,p,43,-71,-1,20,63,0,0,16
"0528",image-0528.png,s,p,46,48,-43,21,65,0,0,16
"0529",image-0529.png,s,p,66,72,54,22,5,0,0,16
"0530",image-0530.png,s,p,52,-7,-57,33,44,0,0,16
"0531",image-0531.png,s,p,63,40,-7,22,15,0,0,16
"0532",image-0532.png,s,p,56,63,67,36,12,0,0,16
"0533",image-0533.png,s,p,36,-111,53,17,51,0,0,16
"0534",image-0534.png,s,p,64,-63,-28,41,37,0,0,16
"0535",image-0535.png,s,p,65,35,-124,33,61,0,0,16
"0536",image-0536.png,s,p,65,72,40,16,66,0,0,16
"0537",image-0537.png,s,p,63,49,-16,15,67,0,0,16
"0538",image-0538.png,s,p,51,-73,69,29,27,0,0,16
"0539",image-0539.png,s,p,63,-44,77,34,52,0,0,16
"0540",image-0540.png,s,p,35,-52,-69,7,61,0,0,16
"0541",image-0541.png,s,p,40,27,39,36,33,0,0,16
"0542",image-0542.png,s,p,54,-116,-40,15,10,0,0,16
"0543",image-0543.png,s,p,42,47,-118,49,48,0,0,16
"0544",image-0544.png,s,p,69,-114,60,47,29,0,0,16
"0545",image-0545.png,s,p,48,19,105,39,25,0,0,16
"0546",image-0546.png,s,p,52,-84,-72,43,34,0,0,16
"0547",image-0547.png,s,p,43,51,-55,26,51,0,0,16
"0548",image-0548.png,s,p,51,0,-113,11,36,0,0,16
"0549",image-0549.png,s,p,58,-14,93,41,13,0,0,16
"0550",image-0550.png,s,p,41,-49,108,8,67,0,0,16
"0551",image-0551.png,s,p,53,-124,-16,10,37,0,0,16
"0552",image-0552.png,s,p,61,-109,109,18,65,0,0,16
"0553",image-0553.png,s,p,68,-71,-48,14,5,0,0,16
"0554",image-0554.png,s,p,37,-20,-21,7,27,0,0,16
"0555",image-0555.png,s,p,52,79,80,42,62,0,0,16
"0556",image-0556.png,s,p,57,-104,-118,33,46,0,0,16
"0557",image-0557.png,s,p,70,-79,-19,34,69,0,0,16
"0558",image-0558.png,s,p,64,66,-114,21,34,0,0,16
"0559",image-0559.png,s,p,63,69,106,30,15,0,0,16
"0560",image-0560.png,s,p,35,24,-66,19,21,0,0,16
"0561",image-0561.png,s,p,69,-106,-72,12,9,0,0,16
"0562",image-0562.png,s,p,42,38,-6,44,27,0,0,16
"0563",image-0563.png,s,p,69,62,-113,41,37,0,0,16
"0564",image-0564.png,s,p,60,97,61,18,10,0,0,16
"0565",image-0565.png,s,p,52,-125,-94,10,30,0,0,16
"0566",image-0566.png,s,p,43,-107,-9,21,20,0,0,16
"0567",image-0567.png,s,p,32,-86,7,24,42,0,0,16
"0568",image-0568.png,s,p,54,43,-71,2,24,0,0,16
"0569",image-0569.png,s,p,52,-36,-9,9,42,0,0,16
"0570",image-0570.png,s,p,31,-97,-115,50,11,0,0,16
"0571",image-0571.png,s,p,51,-63,-48,26,24,0,0,16
"0572",image-0572.png,s,p,35,-47,114,8,46,0,0,16
"0573",image-0573.png,s,p,67,-69,122,50,36,0,0,16
"0574",image-0574.png,s,p,55,54,-28,27,44,0,0,16
"0575",image-0575.png,s,p,39,106,-96,34,46,0,0,16
"0576",image-0576.png,s,p,65,-88,-45,5,30,0,0,16
"0577",image-0577.png,s,p,45,-55,-78,4,4,0,0,16
"0578",image-0578.png,s,p,59,37,-11,30,64,0,0,16
"0579",image-0579.png,s,p,38,-40,9,13,58,0,0,16
"0580",image-0580.png,s,p,66,-49,-88,19,65,0,0,16
"0581",image-0581.png,s,p,49,103,85,13,52,0,0,16
"0582",image-0582.png,s,p,57,46,26,11,53,0,0,16
"0583",image-0583.png,s,p,45,109,57,18,48,0,0,16
"0584",image-0584.png,s,p,36,-9,-65,46,27,0,0,16
"0585",image-0585.png,s,p,30,98,8,5,55,0,0,16
"0586",image-0586.png,s,p,38,-101,-40,15,27,0,0,16
"0587",image-0587.png,s,p,63,15,52,14,7,0,0,16
"0588",image-0588.png,s,p,67,42,16,48,12,0,0,16
"0589",image-0589.png,s,p,40,67,22,7,42,0,0,16
"0590",image-0590.png,s,p,60,86,62,26,59,0,0,16
"0591",image-0591.png,s,p,63,-39,58,20,39,0,0,16
"0592",image-0592.png,s,p,33,114,48,15,10,0,0,16
"0593",image-0593.png,s,p,37,-114,1,32,60,0,0,16
"0594",image-0594.png,s,p,70,-114,-46,41,33,0,0,16
"0595",image-0595.png,s,p,66,90,-24,48,44,0,0,16
"0596",image-0596.png,s,p,43,-103,-30,20,55,0,0,16
"0597",image-0597.png,s,p,59,88,125,35,13,0,0,16
"0598",image-0598.png,s,p,39,-108,-29,34,20,0,0,16
"0599",image-0599.png,s,p,43,-46,-110,2,63,0,0,16
"0600",image-0600.png,s,p,48,25,-120,26,49,0,0,16
"0601",image-0601.png,s,p,68,-52,79,5,1,0,0,16
"0602",image-0602.png,s,p,57,-28,-91,30,70,0,0,16
"0603",image-0603.png,s,p,50,48,27,22,40,0,0,16
"0604",image-0604.png,s,p,57,102,125,45,31,0,0,16
"0605",image-0605.png,s,p,32,57,-89,42,12,0,0,16
"0606",image-0606.png,s,p,31,-24,61,23,35,0,0,16
"0607",image-0607.png,s,p,56,13,-26,41,13,0,0,16
"0608",image-0608.png,s,p,52,-43,26,3,4,0,0,16
"0609",image-0609.png,s,p,34,66,89,10,47,0,0,16
"0610",image-0610.png,s,p,48,113,-104,14,68,0,0,16
"0611",image-0611.png,s,p,70,-16,39,27,3,0,0,16
"0612",image-0612.png,s,p,46,49,-114,32,24,0,0,16
"0613",image-0613.png,s,p,66,114,-91,45,49,0,0,16
"0614",image-0614.png,s,p,57,16,-88,1,31,0,0,16
"0615",image-0615.png,s,p,69,-47,-60,39,47,0,0,16
"0616",image-0616.png,s,p,57,60,43,13,27,0,0,16
"0617",image-0617.png,s,p,54,90,96,49,46,0,0,16
"0618",image-0618.png,s,p,33,-103,27,8,37,0,0,16
"0619",image-0619.png,s,p,52,69,35,15,42,0,0,16
"0620",image-0620.png,s,p,45,89,63,21,6,0,0,16
"0621",image-0621.png,s,p,31,-32,56,29,60,0,0,16
"0622",image-0622.png,s,p,33,87,119,21,27,0,0,16
"0623",image-0623.png,s,p,46,19,-52,1,54,0,0,16
"0624",image-0624.png,s,p,56,101,-80,1,28,0,0,16
"0625",image-0625.png,s,p,51,62,78,39,62,0,0,16
"0626",image-0626.png,s,p,69,-5,19,31,28,0,0,16
"0627",image-0627.png,s,p,40,33,50,37,38,0,0,16
"0628",image-0628.png,s,p,45,41,13,2,45,0,0,16
"0629",image-0629.png,s,p,42,40,97,7,32,0,0,16
"0630",image-0630.png,s,p,54,3,2,18,3,0,0,16
"0631",image-0631.png,s,p,66,3,14,41,67,0,0,16
"0632",image-0632.png,s,p,56,68,-11,29,70,0,0,16
"0633",image-0633.png,s,p,34,65,62,18,31,0,0,16
"0634",image-0634.png,s,p,63,-33,-121,18,50,0,0,16
"0635",image-0635.png,s,p,34,17,-79,24,4,0,0,16
"0636",image-0636.png,s,p,57,-2,-3,1,13,0,0,16
"0637",image-0637.png,s,p,60,87,-79,22,29,0,0,16
"0638",image-0638.png,s,p,31,86,91,45,43,0,0,16
"0639",image-0639.png,s,p,59,-121,23,8,29,0,0,16
"0640",image-0640.png,s,p,41,36,96,7,29,0,0,16
"0641",image-0641.png,s,p,56,95,-123,1,38,0,0,16
"0642",image-0642.png,s,p,30,-17,8,14,43,0,0,16
"0643",image-0643.png,s,p,33,13,-90,34,25,0,0,16
"0644",image-0644.png,s,p,46,-81,-81,42,44,0,0,16
"0645",image-0645.png,s,p,61,-57,-49,24,33,0,0,16
"0646",image-0646.png,s,p,46,-16,57,32,30,0,0,16
"0647",image-0647.png,s,p,59,-73,-97,17,18,0,0,16
"0648",image-0648.png,s,p,30,-61,38,50,43,0,0,16
"0649",image-0649.png,s,p,47,67,12,18,54,0,0,16
"0650",image-0650.png,s,p,31,-82,17,39,21,0,0,16
"0651",image-0651.png,s,p,44,9,-85,3,50,0,0,16
"0652",image-0652.png,s,p,65,16,-94,28,29,0,0,16
"0653",image-0653.png,s,p,64,110,-87,45,69,0,0,16
"0654",image-0654.png,s,p,61,-104,46,16,54,0,0,16
"0655",image-0655.png,s,p,41,-75,68,3,18,0,0,16
"0656",image-0656.png,s,p,66,16,-112,36,24,0,0,16
"0657",image-0657.png,s,p,40,-10,-85,40,17,0,0,16
"0658",image-0658.png,s,p,48,-63,101,21,48,0,0,16
"0659",image-0659.png,s,p,57,-21,62,49,15,0,0,16
"0660",image-0660.png,s,p,39,61,4,3,19,0,0,16
"0661",image-0661.png,s,p,61,100,121,28,11,0,0,16
"0662",image-0662.png,s,p,49,-30,-123,44,54,0,0,16
"0663",image-0663.png,s,p,37,-17,-71,16,39,0,0,16
"0664",image-0664.png,s,p,48,92,102,31,62,0,0,16
"0665",image-0665.png,s,p,46,26,-110,38,48,0,0,16
"0666",image-0666.png,s,p,42,40,7,40,64,0,0,16
"0667",image-0667.png,s,p,60,40,-37,4,36,0,0,16
"0668",image-0668.png,s,p,31,-95,-98,2,64,0,0,16
"0669",image-0669.png,s,p,31,89,-88,28,45,0,0,16
"0670",image-0670.png,s,p,32,23,77,13,36,0,0,16
"0671",image-0671.png,s,p,58,75,-74,46,14,0,0,16
"0672",image-0672.png,s,p,63,104,72,23,33,0,0,16
"0673",image-0673.png,s,p,67,27,46,22,50,0,0,16
"0674",image-0674.png,s,p,57,-105,-44,30,66,0,0,16
"0675",image-0675.png,s,p,69,111,13,11,17,0,0,16
"0676",image-0676.png,s,p,34,73,100,20,33,0,0,16
"0677",image-0677.png,s,p,33,22,-80,28,5,0,0,16
"0678",image-0678.png,s,p,40,19,20,35,40,0,0,16
"0679",image-0679.png,s,p,66,11,-23,47,8,0,0,16
"0680",image-0680.png,s,p,31,72,56,34,68,0,0,16
"0681",image-0681.png,s,p,53,110,-114,46,6,0,0,16
"0682",image-0682.png,s,p,58,71,-92,2,34,0,0,16
"0683",image-0683.png,s,p,56,-8,-117,13,14,0,0,16
"0684",image-0684.png,s,p,70,84,-72,17,14,0,0,16
"0685",image-0685.png,s,p,54,14,-71,47,31,0,0,16
"0686",image-0686.png,s,p,58,-101,107,37,57,0,0,16
"0687",image-0687.png,s,p,62,-92,-6,22,50,0,0,16
"0688",image-0688.png,s,p,31,37,112,14,52,0,0,16
"0689",image-0689.png,s,p,63,76,53,21,59,0,0,16
"0690",image-0690.png,s,p,40,18,-49,35,33,0,0,16
"0691",image-0691.png,s,p,70,16,-122,21,39,0,0,16
"0692",image-0692.png,s,p,65,32,-74,36,13,0,0,16
"0693",image-0693.png,s,p,53,-75,-76,24,62,0,0,16
"0694",image-0694.png,s,p,38,81,80,20,49,0,0,16
"0695",image-0695.png,s,p,47,-119,102,46,67,0,0,16
"0696",image-0696.png,s,p,59,2,120,28,47,0,0,16
"0697",image-0697.png,s,p,58,84,121,22,30,0,0,16
"0698",image-0698.png,s,p,63,-58,13,48,26,0,0,16
"0699",image-0699.png,s,p,36,-95,-96,43,25,0,0,16
"0700",image-0700.png,s,p,32,-45,110,37,15,0,0,16
"0701",image-0701.png,s,p,69,-108,54,17,68,0,0,16
"0702",image-0702.png,s,p,39,-62,-8,1,19,0,0,16
"0703",image-0703.png,s,p,37,-100,-21,8,18,0,0,16
"0704",image-0704.png,s,p,54,104,-8,38,56,0,0,16
"0705",image-0705.png,s,p,63,118,71,31,45,0,0,16
"0706",image-0706.png,s,p,36,121,88,25,32,0,0,16
"0707",image-0707.png,s,p,60,-116,-20,34,64,0,0,16
"0708",image-0708.png,s,p,33,-91,-98,48,33,0,0,16
"0709",image-0709.png,s,p,56,-89,75,34,32,0,0,16
"0710",image-0710.png,s,p,39,-95,-87,24,33,0,0,16
"0711",image-0711.png,s,p,61,-22,-75,50,28,0,0,16
"0712",image-0712.png,s,p,39,-39,53,5,58,0,0,16
"0713",image-0713.png,s,p,41,116,114,10,65,0,0,16
"0714",image-0714.png,s,p,47,-64,-60,4,22,0,0,16
"0715",image-0715.png,s,p,49,-10,61,17,8,0,0,16
"0716",image-0716.png,s,p,46,-63,-39,28,55,0,0,16
"0717",image-0717.png,s,p,48,92,91,14,26,0,0,16
"0718",image-0718.png,s,p,37,-56,-93,34,49,0,0,16
"0719",image-0719.png,s,p,65,-108,42,6,62,0,0,16
"0720",image-0720.png,s,p,47,-81,54,7,52,0,0,16
"0721",image-0721.png,s,p,34,37,-17,3,22,0,0,16
"0722",image-0722.png,s,p,48,120,-3,14,43,0,0,16
"0723",image-0723.png,s,p,54,-23,-119,50,68,0,0,16
"0724",image-0724.png,s,p,57,-25,-16,39,2,0,0,16
"0725",image-0725.png,s,p,57,-53,-1,10,10,0,0,16
"0726",image-0726.png,s,p,32,-43,-15,49,42,0,0,16
"0727",image-0727.png,s,p,32,47,2,12,24,0,0,16
"0728",image-0728.png,s,p,53,3,-53,47,33,0,0,16
"0729",image-0729.png,s,p,60,112,56,38,44,0,0,16
"0730",image-0730.png,s,p,41,-95,-32,33,3,0,0,16
"0731",image-0731.png,s,p,65,-73,75,50,29,0,0,16
"0732",image-0732.png,s,p,59,-26,10,15,32,0,0,16
"0733",image-0733.png,s,p,37,-54,-56,39,12,0,0,16
"0734",image-0734.png,s,p,63,44,77,42,25,0,0,16
"0735",image-0735.png,s,p,64,23,-76,39,36,0,0,16
"0736",image-0736.png,s,p,45,68,96,14,33,0,0,16
"0737",image-0737.png,s,p,39,72,-21,33,40,0,0,16
"0738",image-0738.png,s,p,62,-122,119,11,42,0,0,16
"0739",image-0739.png,s,p,66,-49,37,25,53,0,0,16
"0740",image-0740.png,s,p,33,-99,-115,42,16,0,0,16
"0741",image-0741.png,s,p,36,-24,-40,40,26,0,0,16
"0742",image-0742.png,s,p,42,-32,-6,44,13,0,0,16
"0743",image-0743.png,s,p,47,-86,-99,16,28,0,0,16
"0744",image-0744.png,s,p,46,68,-28,13,33,0,0,16
"0745",image-0745.png,s,p,40,-102,94,38,23,0,0,16
"0746",image-0746.png,s,p,68,78,51,2,31,0,0,16
"0747",image-0747.png,s,p,47,-78,-16,42,12,0,0,16
"0748",image-0748.png,s,p,45,-74,-1,34,60,0,0,16
"0749",image-0749.png,s,p,64,-53,-76,36,37,0,0,16
"0750",image-0750.png,s,p,51,-112,85,11,25,0,0,16
"0751",image-0751.png,s,p,48,44,-98,10,6,0,0,16
"0752",image-0752.png,s,p,34,98,-108,19,35,0,0,16
"0753",image-0753.png,s,p,37,99,70,22,52,0,0,16
"0754",image-0754.png,s,p,68,38,-90,47,60,0,0,16
"0755",image-0755.png,s,p,40,-60,26,35,45,0,0,16
"0756",image-0756.png,s,p,32,60,21,39,3,0,0,16
"0757",image-0757.png,s,p,32,-3,-123,39,30,0,0,16
"0758",image-0758.png,s,p,50,-51,-58,32,52,0,0,16
"0759",image-0759.png,s,p,57,-65,37,42,53,0,0,16
"0760",image-0760.png,s,p,33,-33,-54,44,7,0,0,16
"0761",image-0761.png,s,p,47,-11,119,20,45,0,0,16
"0762",image-0762.png,s,p,44,8,-43,23,18,0,0,16
"0763",image-0763.png,s,p,70,39,11,41,19,0,0,16
"0764",image-0764.png,s,p,42,-62,44,1,60,0,0,16
"0765",image-0765.png,s,p,47,-27,69,3,63,0,0,16
"0766",image-0766.png,s,p,57,48,114,32,25,0,0,16
"0767",image-0767.png,s,p,50,-20,-25,14,37,0,0,16
"0768",image-0768.png,s,p,67,-111,-15,27,6,0,0,16
"0769",image-0769.png,s,p,54,13,76,39,24,0,0,16
"0770",image-0770.png,s,p,66,-91,73,37,63,0,0,16
"0771",image-0771.png,s,p,68,79,95,43,34,0,0,16
"0772",image-0772.png,s,p,32,121,-118,50,26,0,0,16
"0773",image-0773.png,s,p,49,-105,-61,11,25,0,0,16
"0774",image-0774.png,s,p,38,4,41,50,67,0,0,16
"0775",image-0775.png,s,p,57,4,61,13,46,0,0,16
"0776",image-0776.png,s,p,38,-106,18,36,11,0,0,16
"0777",image-0777.png,s,p,34,80,-87,40,48,0,0,16
"0778",image-0778.png,s,p,30,53,106,17,3,0,0,16
"0779",image-0779.png,s,p,41,56,16,29,26,0,0,16
"0780",image-0780.png,s,p,56,53,-113,41,50,0,0,16
"0781",image-0781.png,s,p,54,-26,-89,21,43,0,0,16
"0782",image-0782.png,s,p,35,-45,108,13,69,0,0,16
"0783",image-0783.png,s,p,59,51,81,33,13,0,0,16
"0784",image-0784.png,s,p,37,10,97,31,23,0,0,16
"0785",image-0785.png,s,p,50,84,101,48,65,0,0,16
"0786",image-0786.png,s,p,55,38,116,32,17,0,0,16
"0787",image-0787.png,s,p,35,-94,-98,21,58,0,0,16
"0788",image-0788.png,s,p,33,49,-106,45,49,0,0,16
"0789",image-0789.png,s,p,33,-8,-50,29,4,0,0,16
"0790",image-0790.png,s,p,70,-87,88,33,31,0,0,16
"0791",image-0791.png,s,p,69,90,38,7,69,0,0,16
"0792",image-0792.png,s,p,55,112,-56,14,32,0,0,16
"0793",image-0793.png,s,p,41,47,122,49,23,0,0,16
"0794",image-0794.png,s,p,46,120,37,15,65,0,0,16
"0795",image-0795.png,s,p,64,-76,91,48,20,0,0,16
"0796",image-0796.png,s,p,65,-5,-12,2,68,0,0,16
"0797",image-0797.png,s,p,48,2,-96,48,17,0,0,16
"0798",image-0798.png,s,p,31,29,31,25,28,0,0,16
"0799",image-0799.png,s,p,51,18,-11,12,19,0,0,16
"0800",image-0800.png,s,p,31,59,-68,44,46,0,0,16
"0801",image-0801.png,s,p,53,68,9,3,70,0,0,16
"0802",image-0802.png,s,p,32,-31,-80,40,40,0,0,16
"0803",image-0803.png,s,p,51,-38,-89,27,43,0,0,16
"0804",image-0804.png,s,p,33,87,-27,35,61,0,0,16
"0805",image-0805.png,s,p,54,-31,-118,27,66,0,0,16
"0806",image-0806.png,s,p,37,24,-104,31,64,0,0,16
"0807",image-0807.png,s,p,43,100,56,27,60,0,0,16
"0808",image-0808.png,s,p,70,44,39,22,67,0,0,16
"0809",image-0809.png,s,p,66,13,63,12,41,0,0,16
"0810",image-0810.png,s,p,43,-22,26,6,50,0,0,16
"0811",image-0811.png,s,p,59,69,73,27,38,0,0,16
"0812",image-0812.png,s,p,54,62,-87,43,24,0,0,16
"0813",image-0813.png,s,p,58,-75,-85,6,14,0,0,16
"0814",image-0814.png,s,p,53,-109,40,3,3,0,0,16
"0815",image-0815.png,s,p,63,-13,25,36,58,0,0,16
"0816",image-0816.png,s,p,34,-61,-15,46,49,0,0,16
"0817",image-0817.png,s,p,30,-96,13,34,41,0,0,16
"0818",image-0818.png,s,p,63,-47,-36,5,49,0,0,16
"0819",image-0819.png,s,p,57,8,-6,43,65,0,0,16
"0820",image-0820.png,s,p,42,12,-22,2,2,0,0,16
"0821",image-0821.png,s,p,58,-48,46,25,52,0,0,16
"0822",image-0822.png,s,p,52,46,8,37,31,0,0,16
"0823",image-0823.png,s,p,46,101,123,26,4,0,0,16
"0824",image-0824.png,s,p,38,28,113,44,55,0,0,16
"0825",image-0825.png,s,p,51,-84,77,34,48,0,0,16
"0826",image-0826.png,s,p,46,-47,41,42,34,0,0,16
"0827",image-0827.png,s,p,68,-45,-49,40,46,0,0,16
"0828",image-0828.png,s,p,67,91,66,18,28,0,0,16
"0829",image-0829.png,s,p,39,76,87,45,27,0,0,16
"0830",image-0830.png,s,p,38,-16,31,3,16,0,0,16
"0831",image-0831.png,s,p,56,122,-100,21,44,0,0,16
"0832",image-0832.png,s,p,52,37,36,12,25,0,0,16
"0833",image-0833.png,s,p,47,68,20,14,12,0,0,16
"0834",image-0834.png,s,p,68,51,-58,27,54,0,0,16
"0835",image-0835.png,s,p,41,-122,-89,6,58,0,0,16
"0836",image-0836.png,s,p,61,1,7,28,63,0,0,16
"0837",image-0837.png,s,p,62,-68,76,26,19,0,0,16
"0838",image-0838.png,s,p,49,75,-47,41,67,0,0,16
"0839",image-0839.png,s,p,45,15,-51,28,58,0,0,16
"0840",image-0840.png,s,p,35,110,5,37,11,0,0,16
"0841",image-0841.png,s,p,58,-76,-59,12,9,0,0,16
"0842",image-0842.png,s,p,67,-75,77,33,6,0,0,16
"0843",image-0843.png,s,p,60,122,9,40,29,0,0,16
"0844",image-0844.png,s,p,66,59,-89,26,58,0,0,16
"0845",image-0845.png,s,p,40,65,13,7,16,0,0,16
"0846",image-0846.png,s,p,64,-103,-64,35,9,0,0,16
"0847",image-0847.png,s,p,56,69,91,45,51,0,0,16
"0848",image-0848.png,s,p,30,106,-121,9,66,0,0,16
"0849",image-0849.png,s,p,57,-76,77,33,30,0,0,16
"0850",image-0850.png,s,p,64,-110,-17,35,59,0,0,16
"0851",image-0851.png,s,p,58,-108,-75,7,13,0,0,16
"0852",image-0852.png,s,p,51,-81,-58,29,5,0,0,16
"0853",image-0853.png,s,p,50,-93,103,38,17,0,0,16
"0854",image-0854.png,s,p,44,67,-59,50,46,0,0,16
"0855",image-0855.png,s,p,70,5,125,32,50,0,0,16
"0856",image-0856.png,s,p,65,-106,-72,46,52,0,0,16
"0857",image-0857.png,s,p,48,119,84,47,34,0,0,16
"0858",image-0858.png,s,p,30,-9,-62,40,1,0,0,16
"0859",image-0859.png,s,p,60,-112,125,11,5,0,0,16
"0860",image-0860.png,s,p,33,-61,50,27,9,0,0,16
"0861",image-0861.png,s,p,66,105,83,34,45,0,0,16
"0862",image-0862.png,s,p,61,96,-24,23,48,0,0,16
"0863",image-0863.png,s,p,61,119,114,36,44,0,0,16
"0864",image-0864.png,s,p,35,-83,-10,34,20,0,0,16
"0865",image-0865.png,s,p,66,-61,50,22,68,0,0,16
"0866",image-0866.png,s,p,61,90,41,50,32,0,0,16
"0867",image-0867.png,s,p,66,100,-14,44,39,0,0,16
"0868",image-0868.png,s,p,59,62,-84,29,40,0,0,16
"0869",image-0869.png,s,p,35,-14,36,35,23,0,0,16
"0870",image-0870.png,s,p,59,31,-53,39,7,0,0,16
